month,community_area,n_trips,year,community_area_name,population,tui_index
2023-10-01,11,23311,2023,Jefferson Park,27172.0,857.9051965258354
2023-10-01,12,9896,2023,Forest Glen,20311.0,487.22367190192506
2023-10-01,13,18062,2023,North Park,18847.0,958.3488088289913
2023-10-01,14,48124,2023,Albany Park,48647.0,989.2490801077147
2023-10-01,15,49820,2023,Portage Park,65563.0,759.879810258835
2023-10-01,16,66728,2023,Irving Park,54280.0,1229.3294030950626
2023-10-01,17,23433,2023,Dunning,44277.0,529.2363981299546
2023-10-01,18,10715,2023,Montclare,13776.0,777.801974448316
2023-10-01,19,60562,2023,Belmont Cragin,78610.0,770.4108891998474
2023-10-01,20,19416,2023,Hermosa,23201.0,836.8604801517175
2023-10-01,21,70505,2023,Avondale,36820.0,1914.8560564910374
2023-10-01,22,214743,2023,Logan Square,71419.0,3006.8049118581894
2023-10-01,23,63633,2023,Humboldt Park,55785.0,1140.6829792955095
2023-10-01,24,355352,2023,West Town,86870.0,4090.6181650742487
2023-10-01,25,112521,2023,Austin,97313.0,1156.279222714334
2023-10-01,26,25716,2023,West Garfield Park,17289.0,1487.419746659726
2023-10-01,27,36485,2023,East Garfield Park,19908.0,1832.6803295157724
2023-10-01,28,604622,2023,Near West Side,65019.0,9299.158707454744
2023-10-01,29,58549,2023,North Lawndale,32106.0,1823.6155235781475
2023-10-01,30,46916,2023,South Lawndale,70281.0,667.5488396579445
2023-10-01,31,86040,2023,Lower West Side,33588.0,2561.6291532690243
2023-10-01,32,591234,2023,The Loop,39834.0,14842.446151528846
2023-10-01,33,163881,2023,Near South Side,26816.0,6111.314140811456
2023-10-01,34,32617,2023,Armour Square,13323.66393,2448.0503389580767
2023-10-01,35,43823,2023,Douglas,21278.0,2059.545070025378
2023-10-01,36,9661,2023,Oakland,7413.0,1303.2510454606772
2023-10-01,37,6789,2023,Fuller Park,2288.722892,2966.283084654008
2023-10-01,38,43464,2023,Grand Boulevard,24401.0,1781.2384738330395
2023-10-01,39,32694,2023,Kenwood,18492.0,1768.0077871512005
2023-10-01,40,24455,2023,Washington Park,11607.0,2106.918238993711
2023-10-01,41,158221,2023,Hyde Park,28801.0,5493.593972431513
2023-10-01,42,62458,2023,Woodlawn,23302.0,2680.370783623723
2023-10-01,43,70048,2023,South Shore,54873.0,1276.5476646073662
2023-10-01,44,53847,2023,Chatham,32527.73344,1655.418140317864
2023-10-01,45,11429,2023,Avalon Park,9740.26656,1173.3765117820349
2023-10-01,46,25637,2023,South Chicago,30399.0,843.3501102009935
2023-10-01,47,4314,2023,Burnside,2652.0,1626.6968325791854
2023-10-01,48,12426,2023,Calumet Heights,12843.0,967.5309507124504
2023-10-01,49,50927,2023,Roseland,39128.0,1301.5487630341443
2023-10-01,50,14460,2023,Pullman,7147.0,2023.2265286134043
2023-10-01,51,13682,2023,South Deering,15198.0,900.2500328990657
2023-10-01,52,4912,2023,East Side,24353.39344,201.69673733977993
2023-10-01,53,26304,2023,West Pullman,26951.0,975.9934696300694
2023-10-01,54,8827,2023,Riverdale,7934.0,1112.553566927149
2023-10-01,55,3839,2023,Hegewisch,9318.60656,411.97146539900706
2023-10-01,56,118141,2023,Garfield Ridge,36704.0,3218.75
2023-10-01,57,14577,2023,Archer Heights,13591.0,1072.5480097123097
2023-10-01,58,28018,2023,Brighton Park,43197.0,648.6098571660069
2023-10-01,59,16815,2023,McKinley Park,15558.0,1080.794446586965
2023-10-01,60,34767,2023,Bridgeport,34387.33607,1011.0408066861343
2023-10-01,61,34355,2023,New City,39497.27711,869.8067946385582
2023-10-01,62,11023,2023,West Elsdon,18022.0,611.6413272666741
2023-10-01,63,21031,2023,Gage Park,35621.0,590.4101513152355
2023-10-01,64,12284,2023,Clearing,25507.0,481.5932881169875
2023-10-01,65,20315,2023,West Lawn,32398.0,627.0448793135379
2023-10-01,66,41260,2023,Chicago Lawn,51169.0,806.3475932693624
2023-10-01,67,33117,2023,West Englewood,26282.0,1260.0639220759456
2023-10-01,68,40154,2023,Englewood,21054.0,1907.191032582882
2023-10-01,69,52550,2023,Greater Grand Crossing,29309.0,1792.9646183766079
2023-10-01,70,25973,2023,Ashburn,44215.0,587.4250819857515
2023-10-01,71,55279,2023,Auburn Gresham,48039.0,1150.7108807427298
2023-10-01,72,11178,2023,Beverly,19919.0,561.172749636026
2023-10-01,73,27829,2023,Washington Heights,26676.0,1043.2223721697408
2023-10-01,74,7164,2023,Mount Greenwood,19477.0,367.81845253375775
2023-10-01,75,21358,2023,Morgan Park,21634.0327,987.2408115570612
2023-10-01,76,363568,2023,O'Hare,13624.03157,26685.786665422416
2023-10-01,77,104770,2023,Edgewater,58084.0,1803.7669581984712
2023-11-01,1,83541,2023,Rogers Park,55789.0,1497.4457330298087
2023-11-01,2,64242,2023,West Ridge,79897.0,804.0602275429616
2023-11-01,3,137840,2023,Uptown,59119.0,2331.5685312674436
2023-11-01,4,66509,2023,Lincoln Square,42338.0,1570.9055694647834
2023-11-01,5,66137,2023,North Center,37094.0,1782.956812422494
2023-11-01,6,382199,2023,Lake View,102611.0,3724.737113954644
2023-11-01,7,297500,2023,Lincoln Park,69641.0,4271.908789362588
2023-11-01,8,945345,2023,Near North Side,98505.0,9596.92401400944
2023-11-01,9,7572,2023,Edison Park,11494.0,658.7784931268487
2023-11-01,10,25376,2023,Norwood Park,39550.84112,641.6045596352162
2023-11-01,11,22187,2023,Jefferson Park,27172.0,816.5390843515383
2023-11-01,12,9685,2023,Forest Glen,20311.0,476.8352124464576
2023-11-01,13,17211,2023,North Park,18847.0,913.1957340690826
2023-11-01,14,45616,2023,Albany Park,48647.0,937.6939996299875
2023-11-01,15,48743,2023,Portage Park,65563.0,743.4528621326053
2023-11-01,16,63778,2023,Irving Park,54280.0,1174.9815770081061
2023-11-01,17,22883,2023,Dunning,44277.0,516.8145990017391
2023-11-01,18,9807,2023,Montclare,13776.0,711.890243902439
2023-11-01,19,59308,2023,Belmont Cragin,78610.0,754.4587202645973
2023-11-01,20,18649,2023,Hermosa,23201.0,803.8015602775743
2023-11-01,21,65608,2023,Avondale,36820.0,1781.8576860401956
2023-11-01,22,201169,2023,Logan Square,71419.0,2816.7434436214453
2023-11-01,23,62632,2023,Humboldt Park,55785.0,1122.7390875683427
2023-11-01,24,319327,2023,West Town,86870.0,3675.918038448256
2023-11-01,25,113883,2023,Austin,97313.0,1170.2752972367516
2023-11-01,26,26863,2023,West Garfield Park,17289.0,1553.7625079530337
2023-11-01,27,35721,2023,East Garfield Park,19908.0,1794.3037974683543
2023-11-01,28,556757,2023,Near West Side,65019.0,8562.989280056598
2023-11-01,29,59666,2023,North Lawndale,32106.0,1858.4065283747586
2023-11-01,30,46947,2023,South Lawndale,70281.0,667.9899261535834
2023-11-01,31,77322,2023,Lower West Side,33588.0,2302.072168631654
2023-11-01,32,533924,2023,The Loop,39834.0,13403.725460661746
2023-11-01,33,145093,2023,Near South Side,26816.0,5410.687649164678
2023-11-01,34,30888,2023,Armour Square,13323.66393,2318.2812297187684
2023-11-01,35,43344,2023,Douglas,21278.0,2037.0335557853184
2023-11-01,36,9980,2023,Oakland,7413.0,1346.2835559152838
2023-11-01,37,6393,2023,Fuller Park,2288.722892,2793.2608278381304
2023-11-01,38,42859,2023,Grand Boulevard,24401.0,1756.444408016065
2023-11-01,39,32257,2023,Kenwood,18492.0,1744.3759463551808
2023-11-01,40,24579,2023,Washington Park,11607.0,2117.6014474024296
2023-11-01,41,141767,2023,Hyde Park,28801.0,4922.294364779001
2023-11-01,42,59172,2023,Woodlawn,23302.0,2539.352845249335
2023-11-01,43,72017,2023,South Shore,54873.0,1312.4305213857451
2023-11-01,44,55260,2023,Chatham,32527.73344,1698.8579945765812
2023-11-01,45,11583,2023,Avalon Park,9740.26656,1189.187167378713
2023-11-01,46,26163,2023,South Chicago,30399.0,860.6533109641764
2023-11-01,47,4261,2023,Burnside,2652.0,1606.711915535445
2023-11-01,48,12615,2023,Calumet Heights,12843.0,982.2471385190375
2023-11-01,49,51558,2023,Roseland,39128.0,1317.6753220200367
2023-11-01,50,14373,2023,Pullman,7147.0,2011.0535889184273
2023-11-01,51,15495,2023,South Deering,15198.0,1019.5420450059219
2023-11-01,52,4694,2023,East Side,24353.39344,192.7452127591464
2023-11-01,53,26725,2023,West Pullman,26951.0,991.6144113390969
2023-11-01,54,9060,2023,Riverdale,7934.0,1141.920846987648
2023-11-01,55,3881,2023,Hegewisch,9318.60656,416.4785770287956
2023-11-01,56,108296,2023,Garfield Ridge,36704.0,2950.52310374891
2023-11-01,57,13720,2023,Archer Heights,13591.0,1009.4915753071884
2023-11-01,58,26831,2023,Brighton Park,43197.0,621.1310970669259
2023-11-01,59,16205,2023,McKinley Park,15558.0,1041.5863221493767
2023-11-01,60,32471,2023,Bridgeport,34387.33607,944.2720405529803
2023-11-01,61,34460,2023,New City,39497.27711,872.4652057413685
2023-11-01,62,10669,2023,West Elsdon,18022.0,591.9986682943069
2023-11-01,63,20349,2023,Gage Park,35621.0,571.2641419387439
2023-11-01,64,12176,2023,Clearing,25507.0,477.3591563100326
2023-11-01,65,19236,2023,West Lawn,32398.0,593.7403543428607
2023-11-01,66,41659,2023,Chicago Lawn,51169.0,814.1452832769841
2023-11-01,67,33812,2023,West Englewood,26282.0,1286.507876112929
2023-11-01,68,40631,2023,Englewood,21054.0,1929.8470599411037
2023-11-01,69,53175,2023,Greater Grand Crossing,29309.0,1814.2891262069672
2023-11-01,70,25431,2023,Ashburn,44215.0,575.1667985977609
2023-11-01,71,56818,2023,Auburn Gresham,48039.0,1182.7473511105559
2023-11-01,72,11487,2023,Beverly,19919.0,576.68557658517
2023-11-01,73,28702,2023,Washington Heights,26676.0,1075.948418053681
2023-11-01,74,7124,2023,Mount Greenwood,19477.0,365.7647481645017
2023-11-01,75,21723,2023,Morgan Park,21634.0327,1004.1123770696714
2023-11-01,76,317215,2023,O'Hare,13624.03157,23283.489793029014
2023-11-01,77,98083,2023,Edgewater,58084.0,1688.6405894910818
2023-12-01,1,89559,2023,Rogers Park,55789.0,1605.3164602340964
2023-12-01,2,68599,2023,West Ridge,79897.0,858.5929384082007
2023-12-01,3,156138,2023,Uptown,59119.0,2641.079855883895
2023-12-01,4,74823,2023,Lincoln Square,42338.0,1767.2776229392036
2023-12-01,5,76702,2023,North Center,37094.0,2067.7737639510433
2023-12-01,6,460385,2023,Lake View,102611.0,4486.702205416573
2023-12-01,7,344930,2023,Lincoln Park,69641.0,4952.9731049238235
2023-12-01,8,1048482,2023,Near North Side,98505.0,10643.947007766103
2023-12-01,9,8432,2023,Edison Park,11494.0,733.6001392030624
2023-12-01,10,26848,2023,Norwood Park,39550.84112,678.8224786052288
2023-12-01,11,24240,2023,Jefferson Park,27172.0,892.0948034741646
2023-12-01,12,10669,2023,Forest Glen,20311.0,525.2818669686377
2023-12-01,13,17754,2023,North Park,18847.0,942.0066854141243
2023-12-01,14,50606,2023,Albany Park,48647.0,1040.2696980286555
2023-12-01,15,53285,2023,Portage Park,65563.0,812.7297408599362
2023-12-01,16,70968,2023,Irving Park,54280.0,1307.442888725129
2023-12-01,17,23781,2023,Dunning,44277.0,537.0960092147164
2023-12-01,18,10229,2023,Montclare,13776.0,742.5232288037166
2023-12-01,19,63487,2023,Belmont Cragin,78610.0,807.6198956875716
2023-12-01,20,20344,2023,Hermosa,23201.0,876.8587560880997
2023-12-01,21,73619,2023,Avondale,36820.0,1999.4296577946768
2023-12-01,22,229378,2023,Logan Square,71419.0,3211.722370797687
2023-12-01,23,70134,2023,Humboldt Park,55785.0,1257.219682710406
2023-12-01,24,363416,2023,West Town,86870.0,4183.44652929665
2023-12-01,25,125291,2023,Austin,97313.0,1287.5052665111548
2023-12-01,26,30277,2023,West Garfield Park,17289.0,1751.2291052114062
2023-12-01,27,39564,2023,East Garfield Park,19908.0,1987.3417721518986
2023-12-01,28,587403,2023,Near West Side,65019.0,9034.328427075163
2023-12-01,29,67202,2023,North Lawndale,32106.0,2093.1290101538652
2023-12-01,30,48592,2023,South Lawndale,70281.0,691.3959676157141
2023-12-01,31,82747,2023,Lower West Side,33588.0,2463.588186256997
2023-12-01,32,535836,2023,The Loop,39834.0,13451.724657327912
2023-12-01,33,118122,2023,Near South Side,26816.0,4404.907517899761
2023-12-01,34,29232,2023,Armour Square,13323.66393,2193.99109385972
2023-12-01,35,45387,2023,Douglas,21278.0,2133.048218817558
2023-12-01,36,11181,2023,Oakland,7413.0,1508.2962363415622
2023-12-01,37,6810,2023,Fuller Park,2288.722892,2975.4585073639405
2023-12-01,38,46655,2023,Grand Boulevard,24401.0,1912.0118027949675
2023-12-01,39,34491,2023,Kenwood,18492.0,1865.1849448410123
2023-12-01,40,27001,2023,Washington Park,11607.0,2326.2686309985356
2023-12-01,41,111786,2023,Hyde Park,28801.0,3881.3235651539876
2023-12-01,42,55912,2023,Woodlawn,23302.0,2399.4506909278175
2023-12-01,43,81302,2023,South Shore,54873.0,1481.6394219379295
2023-12-01,44,60383,2023,Chatham,32527.73344,1856.3543663864948
2023-12-01,45,12391,2023,Avalon Park,9740.26656,1272.141775963881
2023-12-01,46,29811,2023,South Chicago,30399.0,980.6572584624495
2023-12-01,47,4589,2023,Burnside,2652.0,1730.3921568627452
2023-12-01,48,14027,2023,Calumet Heights,12843.0,1092.1902982169277
2023-12-01,49,55251,2023,Roseland,39128.0,1412.0578613780413
2023-12-01,50,16147,2023,Pullman,7147.0,2259.269623618301
2023-12-01,51,17243,2023,South Deering,15198.0,1134.5571785761283
2023-12-01,52,5248,2023,East Side,24353.39344,215.4935825649766
2023-12-01,53,29513,2023,West Pullman,26951.0,1095.0614077399725
2023-12-01,54,10214,2023,Riverdale,7934.0,1287.3708091756994
2023-12-01,55,4413,2023,Hegewisch,9318.60656,473.56865767278407
2023-12-01,56,92811,2023,Garfield Ridge,36704.0,2528.634481255449
2023-12-01,57,14881,2023,Archer Heights,13591.0,1094.9157530718858
2023-12-01,58,28980,2023,Brighton Park,43197.0,670.8799222168205
2023-12-01,59,17418,2023,McKinley Park,15558.0,1119.5526417277283
2023-12-01,60,34934,2023,Bridgeport,34387.33607,1015.8972456862374
2023-12-01,61,37452,2023,New City,39497.27711,948.2172630709732
2023-12-01,62,11440,2023,West Elsdon,18022.0,634.779713683276
2023-12-01,63,22010,2023,Gage Park,35621.0,617.8939389685859
2023-12-01,64,12355,2023,Clearing,25507.0,484.376837730819
2023-12-01,65,20292,2023,West Lawn,32398.0,626.3349589480832
2023-12-01,66,45038,2023,Chicago Lawn,51169.0,880.181359807696
2023-12-01,67,36790,2023,West Englewood,26282.0,1399.8173654972986
2023-12-01,68,44754,2023,Englewood,21054.0,2125.6768310059847
2023-12-01,69,59267,2023,Greater Grand Crossing,29309.0,2022.143368931045
2023-12-01,70,26941,2023,Ashburn,44215.0,609.3181047155942
2023-12-01,71,63640,2023,Auburn Gresham,48039.0,1324.7569682965923
2023-12-01,72,13170,2023,Beverly,19919.0,661.1777699683719
2023-12-01,73,32036,2023,Washington Heights,26676.0,1200.929674613885
2023-12-01,74,7636,2023,Mount Greenwood,19477.0,392.0521640909791
2023-12-01,75,24001,2023,Morgan Park,21634.0327,1109.4094352552218
2023-12-01,76,257048,2023,O'Hare,13624.03157,18867.249292494118
2023-12-01,77,110018,2023,Edgewater,58084.0,1894.1188623373046
2024-01-01,1,88526,2024,Rogers Park,55711.0,1589.0219166771374
2024-01-01,2,69169,2024,West Ridge,79265.0,872.6297861603482
2024-01-01,3,144591,2024,Uptown,57464.0,2516.20144786301
2024-01-01,4,71043,2024,Lincoln Square,42271.0,1680.6557687303352
2024-01-01,5,71027,2024,North Center,35814.0,1983.2188529625284
2024-01-01,6,414089,2024,Lake View,101739.0,4070.110773646291
2024-01-01,7,319774,2024,Lincoln Park,69099.0,4627.765958986382
2024-01-01,8,930756,2024,Near North Side,101208.0,9196.466682475693
2024-01-01,9,6737,2024,Edison Park,11402.0,590.8612524118577
2024-01-01,10,24765,2024,Norwood Park,39640.91837625491,624.7332557974829
2024-01-01,11,23032,2024,Jefferson Park,27032.0,852.0272269902338
2024-01-01,12,9406,2024,Forest Glen,19855.0,473.73457567363386
2024-01-01,13,17775,2024,North Park,19398.0,916.331580575317
2024-01-01,14,48993,2024,Albany Park,47663.0,1027.904244382435
2024-01-01,15,51081,2024,Portage Park,64213.0,795.4931244452058
2024-01-01,16,66750,2024,Irving Park,53584.0,1245.7076739325173
2024-01-01,17,22859,2024,Dunning,42574.0,536.9239441912904
2024-01-01,18,10143,2024,Montclare,13765.0,736.8688703232838
2024-01-01,19,62044,2024,Belmont Cragin,73991.0,838.5344163479342
2024-01-01,20,20106,2024,Hermosa,23157.0,868.2471822774971
2024-01-01,21,69434,2024,Avondale,36374.0,1908.8909660746688
2024-01-01,22,209034,2024,Logan Square,71252.0,2933.7281760511983
2024-01-01,23,67602,2024,Humboldt Park,55416.0,1219.9003897791251
2024-01-01,24,330586,2024,West Town,86482.0,3822.5989223190954
2024-01-01,25,121239,2024,Austin,100120.0,1210.936875749101
2024-01-01,26,29319,2024,West Garfield Park,16374.0,1790.5826310003665
2024-01-01,27,39174,2024,East Garfield Park,19901.0,1968.4437967941308
2024-01-01,28,554909,2024,Near West Side,65581.0,8461.42937741114
2024-01-01,29,68687,2024,North Lawndale,30409.0,2258.7720740570226
2024-01-01,30,48980,2024,South Lawndale,69708.0,702.6453204797155
2024-01-01,31,74662,2024,Lower West Side,34237.0,2180.74013494173
2024-01-01,32,483198,2024,The Loop,41671.0,11595.546063209425
2024-01-01,33,119543,2024,Near South Side,28216.0,4236.709668273321
2024-01-01,34,27494,2024,Armour Square,13228.016393442624,2078.46733646545
2024-01-01,35,45149,2024,Douglas,21355.0,2114.2121283071883
2024-01-01,36,10640,2024,Oakland,6977.0,1525.0107496058479
2024-01-01,37,6703,2024,Fuller Park,2219.409638554217,3020.172519556378
2024-01-01,38,45515,2024,Grand Boulevard,24813.0,1834.320718977955
2024-01-01,39,34596,2024,Kenwood,18637.0,1856.3073456028333
2024-01-01,40,26419,2024,Washington Park,12366.0,2136.4224486495227
2024-01-01,41,161124,2024,Hyde Park,29559.0,5450.928651172232
2024-01-01,42,66507,2024,Woodlawn,23865.0,2786.8007542426144
2024-01-01,43,79687,2024,South Shore,55754.0,1429.260680848011
2024-01-01,44,59291,2024,Chatham,31381.946528332002,1889.3346831265349
2024-01-01,45,12250,2024,Avalon Park,9606.053471667998,1275.2375401750608
2024-01-01,46,29865,2024,South Chicago,30315.0,985.1558634339435
2024-01-01,47,4598,2024,Burnside,2246.0,2047.1950133570792
2024-01-01,48,13486,2024,Calumet Heights,12087.0,1115.744187970547
2024-01-01,49,54759,2024,Roseland,37610.0,1455.9691571390588
2024-01-01,50,15492,2024,Pullman,6856.0,2259.6266044340723
2024-01-01,51,16962,2024,South Deering,15218.0,1114.6011302405045
2024-01-01,52,5198,2024,East Side,23869.723396934627,217.76540572177439
2024-01-01,53,28548,2024,West Pullman,25449.0,1121.772957680066
2024-01-01,54,10298,2024,Riverdale,7817.0,1317.3851861327873
2024-01-01,55,4497,2024,Hegewisch,9097.276603065373,494.32376261756326
2024-01-01,56,90680,2024,Garfield Ridge,36401.0,2491.1403532869977
2024-01-01,57,14561,2024,Archer Heights,13867.0,1050.0468738732243
2024-01-01,58,29163,2024,Brighton Park,42243.0,690.3629003621902
2024-01-01,59,17044,2024,McKinley Park,15479.0,1101.104722527295
2024-01-01,60,33425,2024,Bridgeport,33185.983606557376,1007.2023296424275
2024-01-01,61,36617,2024,New City,40970.590361445786,893.7386470871405
2024-01-01,62,11169,2024,West Elsdon,18366.0,608.1345965370793
2024-01-01,63,21786,2024,Gage Park,34788.0,626.2504311831666
2024-01-01,64,12151,2024,Clearing,24728.0,491.3862827563895
2024-01-01,65,19756,2024,West Lawn,32594.0,606.1238264711296
2024-01-01,66,44390,2024,Chicago Lawn,52464.0,846.1039951204635
2024-01-01,67,36248,2024,West Englewood,25772.0,1406.4876610274716
2024-01-01,68,44502,2024,Englewood,21378.0,2081.6727476845354
2024-01-01,69,57414,2024,Greater Grand Crossing,28991.0,1980.407712738436
2024-01-01,70,25946,2024,Ashburn,42745.0,606.99497017195
2024-01-01,71,61968,2024,Auburn Gresham,46468.0,1333.5628819833003
2024-01-01,72,11361,2024,Beverly,19781.0,574.3390121834083
2024-01-01,73,30672,2024,Washington Heights,26456.0,1159.3589355911702
2024-01-01,74,6770,2024,Mount Greenwood,19121.0,354.0609800742639
2024-01-01,75,22998,2024,Morgan Park,20723.917383820997,1109.7322757112688
2024-01-01,76,287833,2024,O'Hare,13996.987158908507,20563.925417107075
